longitude,latitude,dir,dirCat,speed
6.875,55.625,122,120,11.17
7.125,55.625,121,120,10.98
7.375,55.625,121,120,10.82
7.625,55.625,120,120,10.67
7.875,55.625,120,120,10.52
8.125,55.625,119,120,9.77
8.375,55.625,117,120,8.86
8.625,55.625,114,120,7.87
8.875,55.625,111,105,7.01
9.125,55.625,111,105,6.94
9.375,55.625,110,105,7.08
9.625,55.625,108,105,7.76
9.875,55.625,105,105,8.61
-9.875,55.625,37,30,8.06
-9.625,55.625,39,45,8.02
-9.375,55.625,41,45,7.98
-9.125,55.625,42,45,7.94
-8.875,55.625,43,45,7.75
-8.625,55.625,43,45,7.40
-8.375,55.625,43,45,7.03
-8.125,55.625,43,45,6.65
-7.875,55.625,41,45,6.24
-7.625,55.625,35,30,5.88
-7.375,55.625,27,30,5.63
-7.125,55.625,19,15,5.48
-6.875,55.625,10,15,5.45
-6.625,55.625,5,0,5.47
-6.375,55.625,0,0,5.35
-6.125,55.625,358,360,5.34
-5.875,55.625,354,360,5.32
-5.625,55.625,348,345,5.26
-5.375,55.625,348,345,5.11
-5.125,55.625,346,345,4.78
-4.875,55.625,341,345,4.33
-4.625,55.625,332,330,3.82
-4.375,55.625,327,330,3.42
-4.125,55.625,328,330,3.10
-3.875,55.625,330,330,2.79
-3.625,55.625,333,330,2.49
-3.375,55.625,337,330,2.24
-3.125,55.625,341,345,2.10
-2.875,55.625,346,345,2.01
-2.625,55.625,352,345,1.93
-2.375,55.625,359,360,1.86
-2.125,55.625,4,0,1.91
-1.875,55.625,6,0,1.99
-1.625,55.625,11,15,2.09
-1.375,55.625,15,15,2.18
-1.125,55.625,17,15,2.14
-0.875,55.625,22,15,2.00
-0.625,55.625,28,30,1.81
-0.375,55.625,35,30,1.66
-0.125,55.625,43,45,1.53
0.125,55.875,85,90,0.92
0.375,55.875,106,105,1.37
0.625,55.875,116,120,1.89
0.875,55.875,121,120,2.44
1.125,55.875,124,120,3.04
1.375,55.875,125,120,3.68
1.625,55.875,125,120,4.35
1.875,55.875,125,120,5.02
2.125,55.875,125,120,5.69
2.375,55.875,125,120,6.24
2.625,55.875,125,120,6.68
2.875,55.875,125,120,7.13
3.125,55.875,125,120,7.57
3.375,55.875,125,120,7.99
3.625,55.875,125,120,8.34
3.875,55.875,125,120,8.65
4.125,55.875,125,120,8.95
4.375,55.875,125,120,9.24
4.625,55.875,125,120,9.48
4.875,55.875,125,120,9.65
5.125,55.875,125,120,9.81
5.375,55.875,125,120,9.98
5.625,55.875,124,120,10.18
5.875,55.875,124,120,10.43
6.125,55.875,124,120,10.70
6.375,55.875,123,120,10.98
6.625,55.875,123,120,11.28
6.875,55.875,122,120,11.34
7.125,55.875,122,120,11.18
7.375,55.875,121,120,11.02
7.625,55.875,121,120,10.89
7.875,55.875,121,120,10.76
8.125,55.875,119,120,10.00
8.375,55.875,115,120,8.43
8.625,55.875,113,120,7.39
8.875,55.875,112,105,7.09
9.125,55.875,111,105,7.01
9.375,55.875,110,105,7.12
9.625,55.875,109,105,7.32
9.875,55.875,106,105,7.96
-9.875,55.875,37,30,7.84
-9.625,55.875,38,45,7.82
-9.375,55.875,40,45,7.80
-9.125,55.875,41,45,7.77
-8.875,55.875,42,45,7.57
-8.625,55.875,40,45,7.20
-8.375,55.875,39,45,6.84
-8.125,55.875,38,45,6.49
-7.875,55.875,35,30,6.13
-7.625,55.875,28,30,5.82
-7.375,55.875,20,15,5.62
-7.125,55.875,12,15,5.52
-6.875,55.875,3,0,5.54
-6.625,55.875,358,360,5.53
-6.375,55.875,352,345,5.32
-6.125,55.875,347,345,5.26
-5.875,55.875,344,345,5.10
-5.625,55.875,338,345,5.01
-5.375,55.875,335,330,4.84
-5.125,55.875,333,330,4.29
-4.875,55.875,328,330,3.79
-4.625,55.875,321,315,3.34
-4.375,55.875,319,315,2.98
-4.125,55.875,321,315,2.69
-3.875,55.875,324,330,2.40
-3.625,55.875,327,330,2.12
-3.375,55.875,332,330,1.91
-3.125,55.875,336,330,1.80
-2.875,55.875,341,345,1.73
-2.625,55.875,347,345,1.67
-2.375,55.875,353,360,1.62
-2.125,55.875,350,345,1.63
-1.875,55.875,346,345,1.68
-1.625,55.875,351,345,1.70
-1.375,55.875,355,360,1.71
-1.125,55.875,359,360,1.63
-0.875,55.875,5,0,1.40
-0.625,55.875,15,15,1.11
-0.375,55.875,31,30,0.89
-0.125,55.875,54,60,0.78
0.125,56.125,135,135,1.06
0.375,56.125,133,135,1.72
0.625,56.125,132,135,2.37
0.875,56.125,131,135,3.01
1.125,56.125,130,135,3.66
1.375,56.125,129,135,4.28
1.625,56.125,128,135,4.90
1.875,56.125,127,120,5.52
2.125,56.125,127,120,6.15
2.375,56.125,126,120,6.66
2.625,56.125,126,120,7.07
2.875,56.125,126,120,7.47
3.125,56.125,126,120,7.88
3.375,56.125,125,120,8.27
3.625,56.125,125,120,8.59
3.875,56.125,125,120,8.87
4.125,56.125,125,120,9.14
4.375,56.125,125,120,9.41
4.625,56.125,125,120,9.63
4.875,56.125,125,120,9.78
5.125,56.125,125,120,9.93
5.375,56.125,125,120,10.09
5.625,56.125,125,120,10.28
5.875,56.125,125,120,10.51
6.125,56.125,124,120,10.77
6.375,56.125,124,120,11.05
6.625,56.125,123,120,11.33
6.875,56.125,123,120,11.41
7.125,56.125,122,120,11.30
7.375,56.125,122,120,11.18
7.625,56.125,121,120,11.08
7.875,56.125,121,120,10.99
8.125,56.125,119,120,10.16
8.375,56.125,116,120,8.49
8.625,56.125,113,120,7.43
8.875,56.125,112,105,7.14
9.125,56.125,111,105,7.04
9.375,56.125,110,105,7.09
9.625,56.125,107,105,7.16
9.875,56.125,105,105,7.28
-9.875,56.125,35,30,7.55
-9.625,56.125,36,30,7.49
-9.375,56.125,37,30,7.42
-9.125,56.125,38,45,7.34
-8.875,56.125,37,30,7.13
-8.625,56.125,34,30,6.81
-8.375,56.125,31,30,6.51
-8.125,56.125,27,30,6.23
-7.875,56.125,23,30,5.97
-7.625,56.125,16,15,5.76
-7.375,56.125,8,15,5.65
-7.125,56.125,0,0,5.64
-6.875,56.125,352,345,5.74
-6.625,56.125,347,345,5.68
-6.375,56.125,343,345,5.35
-6.125,56.125,338,345,5.12
-5.875,56.125,330,330,4.78
-5.625,56.125,329,330,4.60
-5.375,56.125,330,330,4.30
-5.125,56.125,326,330,3.60
-4.875,56.125,321,315,3.06
-4.625,56.125,315,315,2.63
-4.375,56.125,313,315,2.34
-4.125,56.125,315,315,2.14
-3.875,56.125,318,315,1.95
-3.625,56.125,322,315,1.76
-3.375,56.125,326,330,1.63
-3.125,56.125,330,330,1.57
-2.875,56.125,334,330,1.53
-2.625,56.125,328,330,1.58
-2.375,56.125,322,315,1.66
-2.125,56.125,315,315,1.69
-1.875,56.125,310,315,1.69
-1.625,56.125,313,315,1.54
-1.375,56.125,316,315,1.42
-1.125,56.125,318,315,1.23
-0.875,56.125,318,315,0.86
-0.625,56.125,318,315,0.40
-0.375,56.125,146,150,0.06
-0.125,56.125,139,135,0.51
0.125,56.375,160,165,1.69
0.375,56.375,148,150,2.30
0.625,56.375,141,135,2.97
0.875,56.375,137,135,3.66
1.125,56.375,135,135,4.32
1.375,56.375,132,135,4.91
1.625,56.375,131,135,5.47
1.875,56.375,129,135,6.04
2.125,56.375,128,135,6.61
2.375,56.375,127,120,7.08
2.625,56.375,127,120,7.45
2.875,56.375,126,120,7.82
3.125,56.375,126,120,8.19
3.375,56.375,126,120,8.54
3.625,56.375,126,120,8.83
3.875,56.375,126,120,9.09
4.125,56.375,126,120,9.34
4.375,56.375,126,120,9.58
4.625,56.375,126,120,9.78
4.875,56.375,126,120,9.91
5.125,56.375,126,120,10.05
5.375,56.375,126,120,10.19
5.625,56.375,125,120,10.35
5.875,56.375,125,120,10.58
6.125,56.375,124,120,10.84
6.375,56.375,124,120,11.11
6.625,56.375,124,120,11.36
6.875,56.375,123,120,11.45
7.125,56.375,123,120,11.39
7.375,56.375,122,120,11.34
7.625,56.375,121,120,11.29
7.875,56.375,121,120,11.21
8.125,56.375,118,120,9.69
8.375,56.375,114,120,7.94
8.625,56.375,113,120,7.46
8.875,56.375,112,105,7.17
9.125,56.375,111,105,7.05
9.375,56.375,109,105,7.04
9.625,56.375,107,105,7.03
9.875,56.375,104,105,7.05
-9.875,56.375,34,30,7.22
-9.625,56.375,33,30,7.10
-9.375,56.375,33,30,6.98
-9.125,56.375,33,30,6.86
-8.875,56.375,30,30,6.67
-8.625,56.375,26,30,6.46
-8.375,56.375,21,15,6.27
-8.125,56.375,16,15,6.14
-7.875,56.375,10,15,6.03
-7.625,56.375,4,0,5.94
-7.375,56.375,356,360,5.92
-7.125,56.375,349,345,5.99
-6.875,56.375,342,345,6.15
-6.625,56.375,337,330,6.02
-6.375,56.375,334,330,5.53
-6.125,56.375,329,330,5.06
-5.875,56.375,322,315,4.63
-5.625,56.375,320,315,4.08
-5.375,56.375,320,315,3.27
-5.125,56.375,315,315,2.55
-4.875,56.375,310,315,2.14
-4.625,56.375,305,300,1.87
-4.375,56.375,304,300,1.72
-4.125,56.375,307,300,1.62
-3.875,56.375,310,315,1.53
-3.625,56.375,314,315,1.43
-3.375,56.375,318,315,1.36
-3.125,56.375,320,315,1.33
-2.875,56.375,315,315,1.50
-2.625,56.375,304,300,1.88
-2.375,56.375,299,300,2.13
-2.125,56.375,296,300,2.08
-1.875,56.375,292,285,1.96
-1.625,56.375,287,285,1.87
-1.375,56.375,283,285,1.80
-1.125,56.375,277,270,1.64
-0.875,56.375,264,270,1.29
-0.625,56.375,239,240,0.97
-0.375,56.375,204,210,0.95
-0.125,56.375,178,180,1.23
0.125,56.625,160,165,2.45
0.375,56.625,150,150,3.01
0.625,56.625,143,150,3.64
0.875,56.625,138,135,4.31
1.125,56.625,135,135,4.95
1.375,56.625,133,135,5.51
1.625,56.625,131,135,6.01
1.875,56.625,130,135,6.51
2.125,56.625,129,135,7.03
2.375,56.625,128,135,7.45
2.625,56.625,127,120,7.78
2.875,56.625,127,120,8.10
3.125,56.625,127,120,8.43
3.375,56.625,126,120,8.74
3.625,56.625,126,120,8.99
3.875,56.625,126,120,9.23
4.125,56.625,126,120,9.46
4.375,56.625,126,120,9.70
4.625,56.625,126,120,9.88
4.875,56.625,126,120,10.02
5.125,56.625,126,120,10.16
5.375,56.625,126,120,10.30
5.625,56.625,126,120,10.47
5.875,56.625,126,120,10.69
6.125,56.625,125,120,10.95
6.375,56.625,125,120,11.22
6.625,56.625,124,120,11.47
6.875,56.625,124,120,11.60
7.125,56.625,123,120,11.61
7.375,56.625,123,120,11.58
7.625,56.625,122,120,11.49
7.875,56.625,121,120,11.38
8.125,56.625,119,120,10.49
8.375,56.625,117,120,9.43
8.625,56.625,115,120,8.30
8.875,56.625,112,105,7.30
9.125,56.625,111,105,7.16
9.375,56.625,109,105,7.11
9.625,56.625,107,105,7.07
9.875,56.625,105,105,7.06
-9.875,56.625,27,30,6.69
-9.625,56.625,25,30,6.53
-9.375,56.625,24,30,6.37
-9.125,56.625,22,15,6.22
-8.875,56.625,18,15,6.10
-8.625,56.625,13,15,6.02
-8.375,56.625,7,0,6.00
-8.125,56.625,3,0,6.05
-7.875,56.625,359,360,6.10
-7.625,56.625,354,360,6.11
-7.375,56.625,349,345,6.15
-7.125,56.625,343,345,6.25
-6.875,56.625,337,330,6.41
-6.625,56.625,333,330,6.23
-6.375,56.625,329,330,5.67
-6.125,56.625,323,330,5.24
-5.875,56.625,316,315,4.84
-5.625,56.625,312,315,3.99
-5.375,56.625,308,315,2.95
-5.125,56.625,304,300,2.21
-4.875,56.625,299,300,1.78
-4.625,56.625,295,300,1.57
-4.375,56.625,295,300,1.49
-4.125,56.625,298,300,1.44
-3.875,56.625,300,300,1.37
-3.625,56.625,302,300,1.29
-3.375,56.625,304,300,1.23
-3.125,56.625,303,300,1.21
-2.875,56.625,296,300,1.43
-2.625,56.625,290,285,1.69
-2.375,56.625,291,285,1.89
-2.125,56.625,289,285,2.00
-1.875,56.625,279,285,1.91
-1.625,56.625,271,270,1.89
-1.375,56.625,263,270,1.92
-1.125,56.625,254,255,1.84
-0.875,56.625,238,240,1.60
-0.625,56.625,214,210,1.47
-0.375,56.625,190,195,1.62
-0.125,56.625,173,180,1.98
0.125,56.875,152,150,3.25
0.375,56.875,146,150,3.78
0.625,56.875,140,135,4.35
0.875,56.875,137,135,4.96
1.125,56.875,134,135,5.55
1.375,56.875,132,135,6.05
1.625,56.875,131,135,6.49
1.875,56.875,130,135,6.93
2.125,56.875,129,135,7.38
2.375,56.875,128,135,7.76
2.625,56.875,128,135,8.06
2.875,56.875,127,120,8.32
3.125,56.875,127,120,8.59
3.375,56.875,127,120,8.84
3.625,56.875,127,120,9.07
3.875,56.875,127,120,9.30
4.125,56.875,127,120,9.52
4.375,56.875,127,120,9.75
4.625,56.875,127,120,9.95
4.875,56.875,127,120,10.12
5.125,56.875,127,120,10.29
5.375,56.875,127,120,10.47
5.625,56.875,127,120,10.65
5.875,56.875,127,120,10.86
6.125,56.875,126,120,11.11
6.375,56.875,126,120,11.39
6.625,56.875,125,120,11.66
6.875,56.875,125,120,11.85
7.125,56.875,124,120,11.95
7.375,56.875,123,120,11.89
7.625,56.875,122,120,11.70
7.875,56.875,121,120,11.50
8.125,56.875,121,120,11.28
8.375,56.875,119,120,10.47
8.625,56.875,116,120,8.78
8.875,56.875,114,120,8.26
9.125,56.875,113,120,8.05
9.375,56.875,110,105,7.33
9.625,56.875,109,105,7.26
9.875,56.875,107,105,7.23
-9.875,56.875,14,15,6.21
-9.625,56.875,11,15,6.07
-9.375,56.875,8,15,5.95
-9.125,56.875,4,0,5.85
-8.875,56.875,359,360,5.83
-8.625,56.875,354,360,5.88
-8.375,56.875,350,345,5.97
-8.125,56.875,348,345,6.06
-7.875,56.875,346,345,6.14
-7.625,56.875,344,345,6.19
-7.375,56.875,342,345,6.27
-7.125,56.875,338,345,6.36
-6.875,56.875,333,330,6.45
-6.625,56.875,330,330,6.24
-6.375,56.875,327,330,5.72
-6.125,56.875,321,315,5.32
-5.875,56.875,314,315,4.95
-5.625,56.875,310,315,4.25
-5.375,56.875,308,315,3.35
-5.125,56.875,304,300,2.54
-4.875,56.875,299,300,1.94
-4.625,56.875,295,300,1.66
-4.375,56.875,294,300,1.58
-4.125,56.875,294,300,1.52
-3.875,56.875,293,300,1.45
-3.625,56.875,292,285,1.37
-3.375,56.875,290,285,1.30
-3.125,56.875,285,285,1.27
-2.875,56.875,279,285,1.29
-2.625,56.875,273,270,1.34
-2.375,56.875,274,270,1.52
-2.125,56.875,270,270,1.65
-1.875,56.875,257,255,1.66
-1.625,56.875,245,240,1.72
-1.375,56.875,237,240,1.82
-1.125,56.875,226,225,1.82
-0.875,56.875,207,210,1.77
-0.625,56.875,187,180,1.92
-0.375,56.875,172,165,2.27
-0.125,56.875,161,165,2.74
0.125,57.125,148,150,4.01
0.375,57.125,143,150,4.50
0.625,57.125,139,135,5.02
0.875,57.125,135,135,5.56
1.125,57.125,133,135,6.11
1.375,57.125,131,135,6.56
1.625,57.125,130,135,6.94
1.875,57.125,130,135,7.32
2.125,57.125,129,135,7.71
2.375,57.125,128,135,8.06
2.625,57.125,128,135,8.32
2.875,57.125,128,135,8.53
3.125,57.125,128,135,8.75
3.375,57.125,127,120,8.95
3.625,57.125,127,120,9.16
3.875,57.125,128,135,9.37
4.125,57.125,128,135,9.59
4.375,57.125,128,135,9.81
4.625,57.125,128,135,10.03
4.875,57.125,128,135,10.24
5.125,57.125,128,135,10.43
5.375,57.125,128,135,10.61
5.625,57.125,128,135,10.79
5.875,57.125,128,135,10.99
6.125,57.125,127,120,11.24
6.375,57.125,127,120,11.53
6.625,57.125,126,120,11.79
6.875,57.125,126,120,12.02
7.125,57.125,125,120,12.18
7.375,57.125,124,120,12.10
7.625,57.125,123,120,11.83
7.875,57.125,122,120,11.57
8.125,57.125,121,120,11.31
8.375,57.125,119,120,10.54
8.625,57.125,117,120,9.65
8.875,57.125,118,120,9.86
9.125,57.125,117,120,9.49
9.375,57.125,113,120,8.06
9.625,57.125,110,105,7.44
9.875,57.125,109,105,7.42
-9.875,57.125,0,0,6.05
-9.625,57.125,355,360,6.00
-9.375,57.125,351,345,6.00
-9.125,57.125,346,345,6.04
-8.875,57.125,341,345,6.15
-8.625,57.125,336,330,6.31
-8.375,57.125,333,330,6.45
-8.125,57.125,332,330,6.51
-7.875,57.125,331,330,6.54
-7.625,57.125,328,330,6.76
-7.375,57.125,326,330,7.01
-7.125,57.125,324,330,6.93
-6.875,57.125,321,315,6.72
-6.625,57.125,319,315,6.39
-6.375,57.125,318,315,5.96
-6.125,57.125,317,315,5.53
-5.875,57.125,313,315,5.03
-5.625,57.125,310,315,4.36
-5.375,57.125,307,300,3.56
-5.125,57.125,304,300,2.78
-4.875,57.125,299,300,2.12
-4.625,57.125,294,300,1.79
-4.375,57.125,292,285,1.70
-4.125,57.125,290,285,1.61
-3.875,57.125,288,285,1.53
-3.625,57.125,285,285,1.44
-3.375,57.125,281,285,1.38
-3.125,57.125,275,270,1.37
-2.875,57.125,269,270,1.38
-2.625,57.125,264,270,1.41
-2.375,57.125,260,255,1.45
-2.125,57.125,242,240,1.53
-1.875,57.125,224,225,1.78
-1.625,57.125,216,210,1.95
-1.375,57.125,212,210,2.07
-1.125,57.125,203,210,2.13
-0.875,57.125,187,180,2.26
-0.625,57.125,173,180,2.57
-0.375,57.125,162,165,3.00
-0.125,57.125,154,150,3.51
0.125,57.375,144,150,4.59
0.375,57.375,140,135,5.05
0.625,57.375,137,135,5.52
0.875,57.375,134,135,6.02
1.125,57.375,132,135,6.52
1.375,57.375,131,135,6.94
1.625,57.375,131,135,7.28
1.875,57.375,130,135,7.63
2.125,57.375,129,135,7.98
2.375,57.375,129,135,8.30
2.625,57.375,129,135,8.54
2.875,57.375,129,135,8.72
3.125,57.375,129,135,8.90
3.375,57.375,129,135,9.08
3.625,57.375,129,135,9.26
3.875,57.375,129,135,9.47
4.125,57.375,129,135,9.69
4.375,57.375,129,135,9.91
4.625,57.375,130,135,10.13
4.875,57.375,130,135,10.32
5.125,57.375,130,135,10.47
5.375,57.375,129,135,10.61
5.625,57.375,129,135,10.76
5.875,57.375,129,135,10.91
6.125,57.375,129,135,11.11
6.375,57.375,128,135,11.36
6.625,57.375,127,120,11.59
6.875,57.375,127,120,11.82
7.125,57.375,126,120,11.98
7.375,57.375,125,120,11.90
7.625,57.375,124,120,11.62
7.875,57.375,123,120,11.34
8.125,57.375,122,120,11.07
8.375,57.375,121,120,10.84
8.625,57.375,121,120,10.62
8.875,57.375,120,120,10.34
9.125,57.375,120,120,9.92
9.375,57.375,118,120,8.91
9.625,57.375,114,120,7.86
9.875,57.375,111,105,7.59
-9.875,57.375,343,345,6.22
-9.625,57.375,339,345,6.31
-9.375,57.375,334,330,6.42
-9.125,57.375,330,330,6.56
-8.875,57.375,327,330,6.72
-8.625,57.375,323,330,6.91
-8.375,57.375,321,315,7.04
-8.125,57.375,319,315,7.08
-7.875,57.375,318,315,7.10
-7.625,57.375,315,315,7.36
-7.375,57.375,312,315,7.63
-7.125,57.375,310,315,7.48
-6.875,57.375,308,315,7.07
-6.625,57.375,310,315,6.65
-6.375,57.375,312,315,6.27
-6.125,57.375,310,315,5.82
-5.875,57.375,308,315,5.17
-5.625,57.375,307,300,4.36
-5.375,57.375,304,300,3.62
-5.125,57.375,300,300,2.95
-4.875,57.375,294,300,2.37
-4.625,57.375,290,285,2.07
-4.375,57.375,288,285,1.95
-4.125,57.375,286,285,1.82
-3.875,57.375,283,285,1.68
-3.625,57.375,280,285,1.55
-3.375,57.375,276,270,1.47
-3.125,57.375,270,270,1.43
-2.875,57.375,265,270,1.43
-2.625,57.375,260,255,1.45
-2.375,57.375,256,255,1.45
-2.125,57.375,238,240,1.49
-1.875,57.375,211,210,1.82
-1.625,57.375,197,195,2.17
-1.375,57.375,193,195,2.30
-1.125,57.375,185,180,2.43
-0.875,57.375,173,180,2.70
-0.625,57.375,162,165,3.09
-0.375,57.375,155,150,3.56
-0.125,57.375,149,150,4.09
0.125,57.625,141,135,5.04
0.375,57.625,138,135,5.47
0.625,57.625,136,135,5.92
0.875,57.625,134,135,6.38
1.125,57.625,132,135,6.84
1.375,57.625,131,135,7.23
1.625,57.625,131,135,7.56
1.875,57.625,131,135,7.89
2.125,57.625,130,135,8.22
2.375,57.625,130,135,8.52
2.625,57.625,130,135,8.74
2.875,57.625,130,135,8.90
3.125,57.625,130,135,9.06
3.375,57.625,130,135,9.22
3.625,57.625,130,135,9.39
3.875,57.625,130,135,9.60
4.125,57.625,131,135,9.82
4.375,57.625,131,135,10.03
4.625,57.625,132,135,10.22
4.875,57.625,132,135,10.36
5.125,57.625,132,135,10.44
5.375,57.625,131,135,10.52
5.625,57.625,131,135,10.60
5.875,57.625,130,135,10.69
6.125,57.625,130,135,10.81
6.375,57.625,129,135,10.98
6.625,57.625,128,135,11.17
6.875,57.625,128,135,11.36
7.125,57.625,127,120,11.50
7.375,57.625,126,120,11.43
7.625,57.625,125,120,11.20
7.875,57.625,125,120,10.95
8.125,57.625,124,120,10.68
8.375,57.625,123,120,10.41
8.625,57.625,122,120,10.13
8.875,57.625,122,120,9.84
9.125,57.625,122,120,9.48
9.375,57.625,122,120,9.04
9.625,57.625,120,120,8.40
9.875,57.625,117,120,8.01
-9.875,57.625,326,330,6.88
-9.625,57.625,323,330,7.07
-9.375,57.625,320,315,7.22
-9.125,57.625,318,315,7.32
-8.875,57.625,315,315,7.44
-8.625,57.625,313,315,7.58
-8.375,57.625,311,315,7.65
-8.125,57.625,310,315,7.63
-7.875,57.625,309,315,7.58
-7.625,57.625,307,300,7.57
-7.375,57.625,305,300,7.59
-7.125,57.625,304,300,7.45
-6.875,57.625,303,300,7.07
-6.625,57.625,305,300,6.66
-6.375,57.625,307,300,6.26
-6.125,57.625,304,300,5.85
-5.875,57.625,302,300,5.11
-5.625,57.625,302,300,4.19
-5.375,57.625,298,300,3.55
-5.125,57.625,293,300,3.06
-4.875,57.625,288,285,2.69
-4.625,57.625,285,285,2.47
-4.375,57.625,283,285,2.34
-4.125,57.625,281,285,2.20
-3.875,57.625,275,270,2.21
-3.625,57.625,269,270,2.25
-3.375,57.625,265,270,2.09
-3.125,57.625,260,255,1.94
-2.875,57.625,254,255,1.82
-2.625,57.625,248,255,1.74
-2.375,57.625,240,240,1.64
-2.125,57.625,227,225,1.56
-1.875,57.625,202,195,1.77
-1.625,57.625,185,180,2.23
-1.375,57.625,177,180,2.49
-1.125,57.625,169,165,2.77
-0.875,57.625,160,165,3.13
-0.625,57.625,153,150,3.57
-0.375,57.625,148,150,4.05
-0.125,57.625,144,150,4.56
0.125,57.875,138,135,5.49
0.375,57.875,136,135,5.89
0.625,57.875,135,135,6.31
0.875,57.875,134,135,6.75
1.125,57.875,133,135,7.17
1.375,57.875,132,135,7.53
1.625,57.875,132,135,7.83
1.875,57.875,131,135,8.13
2.125,57.875,131,135,8.43
2.375,57.875,131,135,8.69
2.625,57.875,131,135,8.89
2.875,57.875,131,135,9.04
3.125,57.875,131,135,9.18
3.375,57.875,131,135,9.33
3.625,57.875,131,135,9.51
3.875,57.875,132,135,9.71
4.125,57.875,132,135,9.88
4.375,57.875,133,135,10.03
4.625,57.875,134,135,10.18
4.875,57.875,134,135,10.27
5.125,57.875,133,135,10.28
5.375,57.875,133,135,10.30
5.625,57.875,132,135,10.34
5.875,57.875,131,135,10.40
6.125,57.875,131,135,10.50
6.375,57.875,129,135,10.63
6.625,57.875,129,135,10.79
6.875,57.875,128,135,10.95
7.125,57.875,127,120,11.05
7.375,57.875,127,120,11.00
7.625,57.875,126,120,10.82
7.875,57.875,125,120,10.60
8.125,57.875,125,120,10.33
8.375,57.875,124,120,10.04
8.625,57.875,124,120,9.73
8.875,57.875,124,120,9.40
9.125,57.875,124,120,9.06
9.375,57.875,124,120,8.72
9.625,57.875,124,120,8.43
9.875,57.875,124,120,8.21
-9.875,57.875,315,315,7.86
-9.625,57.875,312,315,8.08
-9.375,57.875,310,315,8.19
-9.125,57.875,308,315,8.23
-8.875,57.875,307,300,8.28
-8.625,57.875,306,300,8.34
-8.375,57.875,304,300,8.33
-8.125,57.875,304,300,8.21
-7.875,57.875,303,300,8.05
-7.625,57.875,303,300,7.91
-7.375,57.875,302,300,7.78
-7.125,57.875,302,300,7.54
-6.875,57.875,301,300,7.16
-6.625,57.875,301,300,6.76
-6.375,57.875,300,300,6.36
-6.125,57.875,299,300,5.97
-5.875,57.875,299,300,5.43
-5.625,57.875,298,300,4.86
-5.375,57.875,293,300,4.04
-5.125,57.875,287,285,3.32
-4.875,57.875,284,285,3.07
-4.625,57.875,282,285,2.92
-4.375,57.875,280,285,2.83
-4.125,57.875,275,270,2.73
-3.875,57.875,268,270,2.84
-3.625,57.875,263,270,2.91
-3.375,57.875,259,255,2.68
-3.125,57.875,253,255,2.40
-2.875,57.875,246,240,2.18
-2.625,57.875,238,240,2.02
-2.375,57.875,225,225,1.89
-2.125,57.875,207,210,1.87
-1.875,57.875,188,195,2.06
-1.625,57.875,175,180,2.40
-1.375,57.875,165,165,2.83
-1.125,57.875,158,165,3.25
-0.875,57.875,152,150,3.66
-0.625,57.875,147,150,4.10
-0.375,57.875,143,150,4.56
-0.125,57.875,140,135,5.04
0.125,58.125,137,135,5.83
0.375,58.125,136,135,6.24
0.625,58.125,135,135,6.66
0.875,58.125,134,135,7.08
1.125,58.125,133,135,7.50
1.375,58.125,133,135,7.83
1.625,58.125,133,135,8.07
1.875,58.125,132,135,8.30
2.125,58.125,132,135,8.54
2.375,58.125,132,135,8.76
2.625,58.125,132,135,8.93
2.875,58.125,132,135,9.07
3.125,58.125,133,135,9.22
3.375,58.125,133,135,9.37
3.625,58.125,133,135,9.55
3.875,58.125,134,135,9.68
4.125,58.125,134,135,9.75
4.375,58.125,135,135,9.81
4.625,58.125,135,135,9.88
4.875,58.125,135,135,9.88
5.125,58.125,135,135,9.85
5.375,58.125,134,135,9.85
5.625,58.125,133,135,9.88
5.875,58.125,132,135,9.93
6.125,58.125,131,135,10.02
6.375,58.125,129,135,9.15
6.625,58.125,128,135,8.26
6.875,58.125,127,120,8.31
7.125,58.125,126,120,8.32
7.375,58.125,126,120,8.25
7.625,58.125,126,120,8.11
7.875,58.125,126,120,7.96
8.125,58.125,126,120,7.75
8.375,58.125,125,120,8.47
8.625,58.125,124,120,9.16
8.875,58.125,125,120,8.78
9.125,58.125,126,120,8.35
9.375,58.125,127,120,7.99
9.625,58.125,128,135,7.70
9.875,58.125,129,135,7.48
-9.875,58.125,307,300,8.75
-9.625,58.125,306,300,8.89
-9.375,58.125,304,300,8.92
-9.125,58.125,303,300,8.90
-8.875,58.125,302,300,8.89
-8.625,58.125,302,300,8.86
-8.375,58.125,301,300,8.76
-8.125,58.125,301,300,8.57
-7.875,58.125,301,300,8.35
-7.625,58.125,300,300,8.12
-7.375,58.125,300,300,7.91
-7.125,58.125,300,300,7.64
-6.875,58.125,299,300,7.28
-6.625,58.125,299,300,6.90
-6.375,58.125,298,300,6.53
-6.125,58.125,297,300,6.17
-5.875,58.125,297,300,5.94
-5.625,58.125,296,300,5.77
-5.375,58.125,293,300,5.08
-5.125,58.125,287,285,4.14
-4.875,58.125,283,285,3.65
-4.625,58.125,281,285,3.46
-4.375,58.125,279,285,3.35
-4.125,58.125,274,270,3.22
-3.875,58.125,269,270,3.10
-3.625,58.125,266,270,2.97
-3.375,58.125,259,255,2.60
-3.125,58.125,247,240,2.22
-2.875,58.125,238,240,2.01
-2.625,58.125,228,225,1.89
-2.375,58.125,214,210,1.82
-2.125,58.125,195,195,1.93
-1.875,58.125,178,180,2.24
